ticker,name,universe,close,chg,pivot,ext,vol_ratio,close_pos,value20_eok,from_high,trend_n,trend_fail,setup,note,entry,stop,target,rr,stop_pct,target_pct,atr_pct,rs_pct,flow_score,flow_txt,score,qty,amount
095610,테스,KOSDAQ150,148600.00,-0.67,166300.00,-10.64,0.36,0.34,546.58,-37.17,5,52주고가 75%↑,,,148600.00,,169404.00,,,,7.56,96.94,50.00,-,70.70,0,0.00
096770,SK이노베이션,KOSPI200,141200.00,0.71,164700.00,-14.27,0.66,0.75,1773.47,-14.27,6,,,"눌림 조건 충족, 변동성 과대(ATR 6.7%)로 제외",141200.00,,160968.00,,,,6.69,78.38,50.00,-,70.70,0,0.00
442580,PLUS 글로벌HBM반도체,ETF,105455.00,0.08,106600.00,-1.07,0.51,0.15,476.75,-31.23,5,52주고가 75%↑,관찰,"피벗 106,600까지 1.1%",106706.60,101165.71,117788.39,2.00,-5.19,10.39,3.50,94.05,50.00,ETF 수급 미반영,70.40,9,960359.40
390390,KODEX 미국반도체,ETF,54660.00,0.52,54705.00,-0.08,1.01,0.07,341.14,-21.97,6,,관찰,"피벗 54,705까지 0.1%",54759.70,53208.28,57862.56,2.00,-2.83,5.67,1.89,72.19,50.00,ETF 수급 미반영,70.30,32,1752310.56
033780,KT&G,KOSPI200,176100.00,1.44,179000.00,-1.62,1.42,0.80,369.82,-8.47,6,,관찰,"피벗 179,000까지 1.6%",179179.00,173404.00,190729.00,2.00,-3.22,6.45,2.19,57.75,65.00,5일 +78억 (외 +179 / 기 -101),70.30,8,1433432.00
047040,대우건설,KOSPI200,18780.00,1.62,21950.00,-14.44,1.34,0.24,1747.12,-53.46,4,"50>150일선, 52주고가 75%↑",,,18780.00,,21409.20,,,,7.16,95.70,50.00,-,70.20,0,0.00
034730,SK,KOSPI200,584000.00,1.04,628000.00,-7.01,0.64,0.23,741.15,-33.86,5,52주고가 75%↑,,,584000.00,,665214.29,,,,4.64,89.10,50.00,-,69.40,0,0.00
139260,TIGER 200 IT,ETF,142620.00,1.01,145300.00,-1.84,0.32,0.09,328.21,-33.38,5,52주고가 75%↑,관찰,"피벗 145,300까지 1.8%",145445.30,136752.26,162831.37,2.00,-5.98,11.95,4.06,93.22,50.00,ETF 수급 미반영,69.30,5,727226.50
005830,DB손해보험,KOSPI200,185400.00,-2.06,208000.00,-10.87,0.61,0.42,456.14,-13.36,6,,,,185400.00,,210064.29,,,,4.43,74.66,50.00,-,69.20,0,0.00
375500,DL이앤씨,KOSPI200,84500.00,-1.05,90600.00,-6.73,0.77,0.21,372.89,-20.73,5,50>150일선,,"눌림 조건 충족, 변동성 과대(ATR 5.6%)로 제외",84500.00,,96330.00,,,,5.57,86.62,50.00,-,69.20,0,0.00
472150,TIGER 배당커버드콜액티브,ETF,21005.00,0.19,21245.00,-1.13,1.15,0.21,768.01,-25.30,5,52주고가 75%↑,관찰,"피벗 21,245까지 1.1%",21266.24,20379.10,23040.53,2.00,-4.17,8.34,2.82,80.85,50.00,ETF 수급 미반영,69.10,56,1190909.72
093370,후성,KOSPI200,13540.00,-3.01,15410.00,-12.13,0.80,0.06,443.19,-42.51,5,52주고가 75%↑,,,13540.00,,15435.60,,,,7.39,83.33,50.00,-,68.20,0,0.00
001440,대한전선,KOSPI200,31650.00,4.63,32150.00,-1.56,4.53,0.48,704.09,-58.30,4,"50>150일선, 52주고가 75%↑",,,31650.00,,36081.00,,,,5.73,66.00,50.00,-,68.10,0,0.00
032820,우리기술,KOSDAQ150,13390.00,-1.11,15070.00,-11.15,1.21,0.34,977.60,-55.66,4,"50>150일선, 52주고가 75%↑",,,13390.00,,15264.60,,,,8.11,91.58,50.00,-,68.10,0,0.00
052690,한전기술,KOSPI200,137800.00,4.95,154100.00,-10.58,5.01,0.67,1130.78,-30.40,4,"50>150일선, 52주고가 75%↑",,,137800.00,,157092.00,,,,9.09,65.59,50.00,-,68.00,0,0.00
088350,한화생명,KOSPI200,5600.00,-2.78,6550.00,-14.50,0.99,0.10,300.04,-25.93,5,52주고가 75%↑,,,5600.00,,6384.00,,,,5.64,79.20,50.00,-,67.70,0,0.00
028670,팬오션,KOSPI200,5770.00,-0.69,6530.00,-11.64,0.32,0.41,187.34,-12.58,6,,,,5770.00,,6577.80,,,,5.22,73.01,50.00,-,67.10,0,0.00
095340,ISC,KOSDAQ150,207000.00,3.81,203500.00,1.72,1.25,0.17,285.31,-29.23,4,"50>150일선, 52주고가 75%↑",,,207000.00,,235980.00,,,,6.55,87.86,50.00,-,67.00,0,0.00
090430,아모레퍼시픽,KOSPI200,141900.00,-1.94,152500.00,-6.95,0.59,0.35,337.33,-16.04,6,,,,141900.00,,159000.00,,,,4.02,68.47,50.00,-,66.90,0,0.00
0091P0,TIGER 코리아원자력,ETF,18425.00,2.70,19710.00,-6.52,2.32,0.57,526.90,-34.62,4,"50>150일선, 52주고가 75%↑",,,18425.00,,21004.50,,,,4.84,72.19,50.00,ETF 수급 미반영,66.90,0,0.00
455850,SOL AI반도체소부장,ETF,26520.00,2.37,27385.00,-3.16,1.17,0.28,384.01,-24.63,5,50>150일선,관찰,"피벗 27,385까지 3.2%",27412.38,25619.35,30998.46,2.00,-6.54,13.08,4.51,74.25,50.00,ETF 수급 미반영,66.80,27,740134.39
039030,이오테크닉스,KOSDAQ150,473000.00,-2.87,489500.00,-3.37,0.63,0.04,529.41,-24.08,5,50>150일선,,"관찰 조건 충족, 변동성 과대(ATR 6.1%)로 제외",489989.50,,558588.03,,,,6.12,80.85,50.00,-,66.50,0,0.00
240810,원익IPS,KOSDAQ150,130100.00,-0.61,131000.00,-0.69,1.12,0.48,977.98,-30.72,4,"50>150일선, 52주고가 75%↑",,,130100.00,,148314.00,,,,6.43,88.28,50.00,-,66.50,0,0.00
102110,TIGER 200,ETF,112180.00,0.21,114535.00,-2.06,1.58,0.16,13303.20,-26.36,4,"50>150일선, 52주고가 75%↑",,,112180.00,,122413.64,,,,3.04,81.67,50.00,ETF 수급 미반영,66.50,0,0.00
089970,브이엠,KOSDAQ150,56600.00,1.98,61700.00,-8.27,1.00,0.21,318.75,-53.64,4,"종가>50일선, 52주고가 75%↑",,,56600.00,,64524.00,,,,6.22,89.92,50.00,-,66.50,0,0.00
175330,JB금융지주,KOSPI200,30650.00,-2.23,33100.00,-7.40,1.01,0.61,154.65,-20.39,6,,,,30650.00,,34941.00,,,,4.78,61.05,50.00,-,66.40,0,0.00
316140,우리금융지주,KOSPI200,35850.00,-1.65,37050.00,-3.24,0.57,0.27,1118.17,-13.61,6,,눌림,"09/14 돌파 후 피벗 눌림, 거래량 0.6배",35850.00,33932.14,39685.71,2.00,-5.35,10.70,3.57,66.41,0.00,5일 -4억 (외 -348 / 기 +345),66.30,26,932100.00
000810,삼성화재,KOSPI200,652000.00,-0.31,705000.00,-7.52,0.68,0.67,695.46,-13.87,6,,,,652000.00,,739000.00,,,,4.45,64.76,50.00,-,66.00,0,0.00
064760,티씨케이,KOSDAQ150,271000.00,0.74,288500.00,-6.07,0.46,0.15,171.08,-22.24,5,50>150일선,,,271000.00,,308940.00,,,,6.93,82.09,50.00,-,66.00,0,0.00
000990,DB하이텍,KOSPI200,129900.00,-2.18,132800.00,-2.18,1.10,0.30,730.59,-43.64,4,"50>150일선, 52주고가 75%↑",,,129900.00,,148086.00,,,,6.79,87.04,50.00,-,66.00,0,0.00
381180,TIGER 미국필라델피아반도체나스닥,ETF,43670.00,0.51,43655.00,0.03,0.95,0.09,636.07,-25.84,5,52주고가 75%↑,,,43670.00,,46356.07,,,,2.05,74.66,50.00,ETF 수급 미반영,65.90,0,0.00
319660,피에스케이,KOSDAQ150,131200.00,-5.13,140900.00,-6.88,0.49,0.19,381.23,-40.23,4,"종가>50일선, 52주고가 75%↑",,,131200.00,,149568.00,,,,7.16,95.29,50.00,-,65.80,0,0.00
008930,한미사이언스,KOSPI200,50400.00,-0.40,61000.00,-17.38,0.22,0.36,178.48,-17.38,5,150>200일선,,,50400.00,,57456.00,,,,7.55,84.56,50.00,-,65.70,0,0.00
000720,현대건설,KOSPI200,130900.00,3.64,142000.00,-7.82,1.53,0.50,1010.49,-34.02,4,"50>150일선, 52주고가 75%↑",,,130900.00,,149226.00,,,,5.92,79.61,50.00,-,65.50,0,0.00
091160,KODEX 반도체,ETF,136695.00,1.07,138190.00,-1.08,0.74,0.26,2007.52,-27.58,4,"50>150일선, 52주고가 75%↑",,,136695.00,,153128.57,,,,4.01,90.34,50.00,ETF 수급 미반영,65.30,0,0.00
131970,두산테스나,KOSDAQ150,93100.00,-2.72,96900.00,-3.92,1.41,0.17,279.52,-52.72,4,"50>150일선, 52주고가 75%↑",,,93100.00,,106134.00,,,,8.15,80.44,50.00,-,65.20,0,0.00
084370,유진테크,KOSDAQ150,149500.00,4.91,156300.00,-4.35,0.83,0.65,191.14,-35.42,4,"50>150일선, 52주고가 75%↑",,,149500.00,,170430.00,,,,6.72,88.69,50.00,-,65.20,0,0.00
010120,LS ELECTRIC,KOSPI200,210500.00,-0.24,224000.00,-6.03,0.65,0.24,965.93,-37.16,4,"50>150일선, 52주고가 75%↑",,,210500.00,,236557.14,,,,4.13,90.34,50.00,-,64.90,0,0.00
251970,펌텍코리아,KOSDAQ150,57500.00,-3.85,66500.00,-13.53,0.73,0.14,55.27,-18.09,5,150>200일선,,,57500.00,,65550.00,,,,6.52,75.08,50.00,-,64.90,0,0.00
003550,LG,KOSPI200,116100.00,3.57,125700.00,-7.64,0.81,0.50,378.67,-37.55,5,52주고가 75%↑,,,116100.00,,129964.29,,,,3.98,73.42,50.00,-,64.70,0,0.00
396500,TIGER 반도체TOP10,ETF,38385.00,0.37,39030.00,-1.65,0.91,0.14,3313.32,-32.24,4,"50>150일선, 52주고가 75%↑",,,38385.00,,43086.43,,,,4.08,85.80,50.00,ETF 수급 미반영,64.60,0,0.00
295310,에이치브이엠,KOSDAQ150,58100.00,-3.49,61900.00,-6.14,1.43,0.29,69.02,-59.65,4,"50>150일선, 52주고가 75%↑",,,58100.00,,66234.00,,,,6.57,77.55,50.00,-,64.30,0,0.00
000150,두산,KOSPI200,1466000.00,1.45,1503000.00,-2.46,1.14,0.23,1092.34,-41.10,4,"50>150일선, 52주고가 75%↑",,,1466000.00,,1671240.00,,,,5.86,81.26,50.00,-,64.10,0,0.00
183300,코미코,KOSDAQ150,30900.00,-2.52,31800.00,-2.83,1.84,0.14,151.05,-44.61,4,"50>150일선, 52주고가 75%↑",,,30900.00,,35226.00,,,,7.22,70.95,50.00,-,64.00,0,0.00
069500,KODEX 200,ETF,111880.00,0.16,114260.00,-2.08,1.08,0.15,24944.69,-26.47,4,"50>150일선, 52주고가 75%↑",,,111880.00,,122383.21,,,,3.13,81.67,50.00,ETF 수급 미반영,64.00,0,0.00
180640,한진칼,KOSPI200,139800.00,0.50,154200.00,-9.34,0.51,0.17,118.27,-20.52,6,,,,139800.00,,159372.00,,,,5.53,61.46,50.00,-,64.00,0,0.00
253590,네오셈,KOSDAQ150,13170.00,-0.08,13240.00,-0.53,2.79,0.32,62.65,-38.46,4,"50>150일선, 52주고가 75%↑",,,13170.00,,15013.80,,,,5.28,57.34,50.00,-,64.00,0,0.00
021240,코웨이,KOSPI200,99500.00,-1.58,109200.00,-8.88,0.65,0.34,200.51,-8.88,6,,,,99500.00,,113021.43,,,,4.53,58.99,50.00,-,63.90,0,0.00
138040,메리츠금융지주,KOSPI200,128200.00,-1.16,139100.00,-7.84,0.64,0.26,324.55,-14.42,6,,,,128200.00,,145257.14,,,,4.44,58.58,50.00,-,63.70,0,0.00
204270,제이앤티씨,KOSDAQ150,25150.00,-0.59,26200.00,-4.01,3.20,0.29,217.73,-16.45,3,"50>150일선, 150>200일선, 200일선 상승",,,25150.00,,28671.00,,,,7.57,67.24,50.00,-,63.50,0,0.00
379810,KODEX 미국나스닥100,ETF,27420.00,0.48,27400.00,0.07,2.08,0.16,5138.69,-12.06,5,52주저가 +30%↑,,,27420.00,,28329.64,,,,1.11,50.74,50.00,ETF 수급 미반영,63.20,0,0.00
006400,삼성SDI,KOSPI200,529000.00,-1.31,600000.00,-11.83,0.46,0.19,2310.03,-26.83,4,"50>150일선, 52주고가 75%↑",,,529000.00,,597571.43,,,,4.32,87.45,50.00,-,62.90,0,0.00
058610,에스피지,KOSDAQ150,98500.00,-1.99,107600.00,-8.46,0.32,0.18,378.08,-40.56,4,"50>150일선, 52주고가 75%↑",,,98500.00,,112290.00,,,,6.77,89.51,50.00,-,62.90,0,0.00
148020,RISE 200,ETF,112715.00,0.16,115115.00,-2.08,0.82,0.14,986.69,-26.50,4,"50>150일선, 52주고가 75%↑",,,112715.00,,122932.14,,,,3.02,81.67,50.00,ETF 수급 미반영,62.70,0,0.00
487240,KODEX AI전력핵심설비,ETF,37420.00,0.88,39055.00,-4.19,1.14,0.05,1044.15,-42.09,4,"50>150일선, 52주고가 75%↑",,,37420.00,,42273.57,,,,4.32,76.73,50.00,ETF 수급 미반영,62.60,0,0.00
073240,금호타이어,KOSPI200,6710.00,-1.76,7870.00,-14.74,0.15,0.21,142.15,-24.18,5,종가>50일선,,,6710.00,,7649.40,,,,4.78,76.73,50.00,-,62.60,0,0.00
018260,삼성에스디에스,KOSPI200,224500.00,-0.22,246000.00,-8.74,0.43,0.23,409.81,-42.21,5,52주고가 75%↑,,,224500.00,,252035.71,,,,4.09,71.77,50.00,-,62.30,0,0.00
042700,한미반도체,KOSPI200,238000.00,-0.42,266000.00,-10.53,0.68,0.26,1499.15,-44.13,4,"50>150일선, 52주고가 75%↑",,,238000.00,,271320.00,,,,5.63,81.67,50.00,-,62.00,0,0.00
128940,한미약품,KOSPI200,500000.00,-1.19,564000.00,-11.35,0.42,0.16,753.74,-22.72,5,50>150일선,,,500000.00,,570000.00,,,,4.76,70.54,50.00,-,61.80,0,0.00
498400,KODEX 200타겟위클리커버드콜,ETF,20800.00,0.34,21233.00,-2.04,0.74,0.20,1253.92,-25.65,4,"50>150일선, 52주고가 75%↑",,,20800.00,,22536.36,,,,2.78,78.79,50.00,ETF 수급 미반영,61.30,0,0.00
100790,미래에셋벤처투자,KOSDAQ150,17220.00,1.65,18300.00,-5.90,0.85,0.30,92.02,-75.64,4,"50>150일선, 52주고가 75%↑",,,17220.00,,19630.80,,,,6.29,77.14,50.00,-,61.20,0,0.00
133690,TIGER 미국나스닥100,ETF,183340.00,0.44,183270.00,0.04,1.68,0.15,6791.30,-12.11,5,52주저가 +30%↑,,,183340.00,,189358.00,,,,1.09,50.74,50.00,ETF 수급 미반영,61.20,0,0.00
078340,컴투스,KOSDAQ150,34850.00,1.90,41000.00,-15.00,0.72,0.64,72.85,-17.42,5,150>200일선,,,34850.00,,39521.43,,,,4.47,64.35,50.00,-,61.10,0,0.00
218410,RFHIC,KOSDAQ150,58400.00,-3.63,64600.00,-9.60,1.30,0.11,305.94,-53.98,4,"50>150일선, 52주고가 75%↑",,,58400.00,,66576.00,,,,6.37,70.12,50.00,-,61.10,0,0.00
278470,에이피알,KOSPI200,361000.00,-1.50,475000.00,-24.00,0.74,0.32,1007.33,-24.00,5,종가>50일선,,,361000.00,,411540.00,,,,5.50,63.94,50.00,-,61.10,0,0.00
105190,ACE 200,ETF,112140.00,0.17,114500.00,-2.06,0.50,0.15,228.06,-26.60,4,"50>150일선, 52주고가 75%↑",,,112140.00,,122242.50,,,,3.00,81.67,50.00,ETF 수급 미반영,61.10,0,0.00
437730,삼현,KOSDAQ150,53000.00,-4.68,60300.00,-12.11,1.24,0.09,236.26,-31.08,3,"50>150일선, 150>200일선, 52주고가 75%↑",,,53000.00,,60420.00,,,,8.15,82.91,50.00,-,60.20,0,0.00
062040,산일전기,KOSPI200,206000.00,-0.48,215000.00,-4.19,0.86,0.22,628.34,-39.59,4,"50>150일선, 52주고가 75%↑",,,206000.00,,234840.00,,,,5.52,73.84,50.00,-,60.10,0,0.00
443060,HD현대마린솔루션,KOSPI200,242500.00,3.41,254000.00,-4.53,0.60,0.88,269.28,-15.51,5,50>150일선,,"눌림 조건 충족, 변동성 과대(ATR 5.4%)로 제외",242500.00,,276450.00,,,,5.41,62.70,50.00,-,60.00,0,0.00
403870,HPSP,KOSDAQ150,53800.00,-2.71,60300.00,-10.78,0.49,0.15,1070.10,-41.52,4,"50>150일선, 52주고가 75%↑",,,53800.00,,61332.00,,,,5.76,78.79,50.00,-,60.00,0,0.00
426030,TIME 미국나스닥100액티브,ETF,47830.00,-0.25,48090.00,-0.54,1.00,0.45,321.60,-23.65,5,50>150일선,관찰,"피벗 48,090까지 0.5%",48138.09,46318.27,51777.73,2.00,-3.78,7.56,2.54,56.51,50.00,ETF 수급 미반영,59.80,27,1299728.43
298040,효성중공업,KOSPI200,2909000.00,-0.31,3265000.00,-10.90,0.75,0.16,1112.45,-38.65,4,"50>150일선, 52주고가 75%↑",,,2909000.00,,3299000.00,,,,4.47,74.25,50.00,-,59.70,0,0.00
086790,하나금융지주,KOSPI200,135800.00,0.07,142000.00,-4.37,0.60,0.70,1018.17,-4.70,6,,관찰,"피벗 142,000까지 4.4%",142142.00,134984.86,156456.29,2.00,-5.04,10.07,3.51,75.90,0.00,5일 -80억 (외 -606 / 기 +527),59.60,6,852852.00
051900,LG생활건강,KOSPI200,296500.00,-0.84,327000.00,-9.33,0.68,0.16,206.60,-11.62,5,150>200일선,,,296500.00,,328428.57,,,,3.59,60.64,50.00,-,59.60,0,0.00
011070,LG이노텍,KOSPI200,538000.00,2.48,643000.00,-16.33,0.85,0.26,1413.44,-69.91,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,538000.00,,613320.00,,,,4.79,85.80,50.00,-,59.30,0,0.00
108490,로보티즈,KOSDAQ150,300500.00,-2.44,352000.00,-14.63,0.89,0.19,1236.15,-35.24,3,"50>150일선, 150>200일선, 52주고가 75%↑",,,300500.00,,342570.00,,,,8.43,84.97,50.00,-,59.20,0,0.00
282330,BGF리테일,KOSPI200,134200.00,-4.01,153400.00,-12.52,0.52,0.22,79.32,-14.30,5,종가>50일선,,,134200.00,,151942.86,,,,4.41,59.40,50.00,-,58.40,0,0.00
139130,iM금융지주,KOSPI200,18100.00,-0.44,19500.00,-7.18,0.46,0.75,71.56,-17.73,5,50>150일선,,,18100.00,,19927.86,,,,3.37,60.22,50.00,-,58.40,0,0.00
006260,LS,KOSPI200,323500.00,-0.92,338500.00,-4.43,0.77,0.29,336.74,-46.44,4,"50>150일선, 52주고가 75%↑",,,323500.00,,368790.00,,,,5.69,68.89,50.00,-,58.00,0,0.00
267270,HD건설기계,KOSPI200,138000.00,0.29,149700.00,-7.82,0.99,0.12,302.50,-36.55,4,"50>150일선, 52주고가 75%↑",,,138000.00,,157320.00,,,,5.46,63.53,50.00,-,57.20,0,0.00
125490,한라캐스트,KOSDAQ150,12290.00,-1.92,13180.00,-6.75,1.71,0.10,206.61,-51.52,3,"50>150일선, 150>200일선, 52주고가 75%↑",,,12290.00,,14010.60,,,,8.08,67.65,50.00,-,57.20,0,0.00
028260,삼성물산,KOSPI200,365000.00,-0.95,401000.00,-8.98,0.59,0.16,1225.16,-35.40,4,"50>150일선, 52주고가 75%↑",,,365000.00,,416100.00,,,,4.72,68.06,50.00,-,56.80,0,0.00
032830,삼성생명,KOSPI200,290000.00,-1.19,319500.00,-9.23,0.49,0.18,1072.37,-43.85,4,"종가>50일선, 52주고가 75%↑",,,290000.00,,327285.71,,,,4.29,69.30,50.00,-,56.70,0,0.00
017670,SK텔레콤,KOSPI200,86900.00,-0.57,103600.00,-16.12,0.56,0.14,866.24,-37.71,4,"종가>50일선, 52주고가 75%↑",,,86900.00,,94592.86,,,,2.95,66.83,50.00,-,56.20,0,0.00
090360,로보스타,KOSDAQ150,78500.00,0.00,83700.00,-6.21,0.74,0.03,85.87,-54.25,3,"50>150일선, 150>200일선, 52주고가 75%↑",,,78500.00,,89490.00,,,,5.78,77.96,50.00,-,56.00,0,0.00
098460,고영,KOSDAQ150,28750.00,0.35,30250.00,-4.96,1.09,0.24,269.74,-36.11,4,"50>150일선, 52주고가 75%↑",,,28750.00,,32775.00,,,,5.47,58.16,50.00,-,55.80,0,0.00
