ticker,name,universe,close,chg,pivot,ext,vol_ratio,close_pos,value20_eok,from_high,trend_n,trend_fail,setup,note,entry,stop,target,rr,stop_pct,target_pct,atr_pct,rs_pct,flow_score,flow_txt,score,qty,amount
007340,DN오토모티브,KOSPI200,49050.00,-1.11,50500.00,-2.87,0.76,0.52,54.64,-27.33,5,52주고가 75%↑,관찰,"피벗 50,500까지 2.9%",50550.50,47245.14,57161.21,2.00,-6.54,13.08,4.49,82.57,65.00,5일 +11억 (외 -44 / 기 +55),70.70,15,758257.50
442580,PLUS 글로벌HBM반도체,ETF,105370.00,4.08,106600.00,-1.15,0.55,0.66,489.07,-31.29,5,52주고가 75%↑,관찰,"피벗 106,600까지 1.2%",106706.60,101186.60,117746.60,2.00,-5.17,10.35,3.49,94.07,50.00,ETF 수급 미반영,70.70,9,960359.40
395160,KODEX AI반도체TOP2플러스,ETF,41650.00,3.56,42530.00,-2.07,0.64,0.87,1295.78,-35.05,5,52주고가 75%↑,관찰,"피벗 42,530까지 2.1%",42572.53,39944.85,47827.89,2.00,-6.17,12.34,4.21,91.20,50.00,ETF 수급 미반영,70.10,19,808878.07
093370,후성,KOSPI200,13960.00,-4.19,15410.00,-9.41,0.92,0.18,436.13,-40.72,5,52주고가 75%↑,,,13960.00,,15914.40,,,,6.96,86.27,50.00,-,69.80,0,0.00
096770,SK이노베이션,KOSPI200,140200.00,2.34,164700.00,-14.88,0.55,0.31,1755.01,-14.88,6,,,"눌림 조건 충족, 변동성 과대(ATR 6.7%)로 제외",140200.00,,159828.00,,,,6.66,76.00,50.00,-,69.40,0,0.00
139260,TIGER 200 IT,ETF,141200.00,2.78,145300.00,-2.82,0.34,0.81,327.65,-34.04,5,52주고가 75%↑,관찰,"피벗 145,300까지 2.8%",145445.30,136715.30,162905.30,2.00,-6.00,12.00,4.12,93.25,50.00,ETF 수급 미반영,69.30,5,727226.50
034730,SK,KOSPI200,578000.00,5.09,628000.00,-7.96,0.54,0.92,746.58,-34.54,5,52주고가 75%↑,,,578000.00,,658920.00,,,,5.09,89.55,50.00,-,69.00,0,0.00
375500,DL이앤씨,KOSPI200,85400.00,-1.61,90600.00,-5.74,0.68,0.45,369.65,-19.89,5,50>150일선,,"눌림 조건 충족, 변동성 과대(ATR 5.5%)로 제외",85400.00,,97356.00,,,,5.47,86.68,50.00,-,68.80,0,0.00
066570,LG전자,KOSPI200,203000.00,2.16,225500.00,-9.98,0.46,0.91,1323.03,-53.65,5,52주고가 75%↑,,,203000.00,,227985.71,,,,4.10,89.96,50.00,-,68.80,0,0.00
032820,우리기술,KOSDAQ150,13540.00,-3.08,15070.00,-10.15,1.32,0.13,957.07,-55.17,4,"50>150일선, 52주고가 75%↑",,,13540.00,,15435.60,,,,7.99,91.61,50.00,-,68.70,0,0.00
218410,RFHIC,KOSDAQ150,60600.00,-1.14,62900.00,-3.66,2.68,0.27,294.33,-52.25,4,"50>150일선, 52주고가 75%↑",,,60600.00,,69084.00,,,,6.36,72.30,50.00,-,68.70,0,0.00
005830,DB손해보험,KOSPI200,189300.00,0.42,208000.00,-8.99,0.39,0.84,456.75,-11.54,6,,,,189300.00,,213900.00,,,,4.33,75.59,50.00,-,68.40,0,0.00
033780,KT&G,KOSPI200,173600.00,0.46,179000.00,-3.02,0.66,0.69,358.49,-9.77,5,종가>50일선,관찰,"피벗 179,000까지 3.0%",179179.00,173907.57,189721.86,2.00,-2.94,5.88,2.02,57.51,100.00,5일 +86억 (외 +136 / 기 -50),68.40,9,1612611.00
390390,KODEX 미국반도체,ETF,54375.00,2.40,53645.00,1.36,0.68,0.41,338.16,-22.38,6,,,,54375.00,,57365.36,,,,1.83,70.24,50.00,ETF 수급 미반영,68.00,0,0.00
069500,KODEX 200,ETF,111700.00,2.21,114260.00,-2.24,0.84,0.79,24487.25,-26.58,5,52주고가 75%↑,관찰,"피벗 114,260까지 2.2%",114374.26,108997.83,125127.12,2.00,-4.70,9.40,3.21,81.75,50.00,ETF 수급 미반영,67.80,9,1029368.34
090430,아모레퍼시픽,KOSPI200,144700.00,1.40,152500.00,-5.11,0.64,0.63,354.85,-14.38,6,,,,144700.00,,161960.71,,,,3.98,69.83,50.00,-,67.70,0,0.00
148020,RISE 200,ETF,112540.00,2.10,115115.00,-2.24,0.81,0.78,1043.06,-26.62,5,52주고가 75%↑,관찰,"피벗 115,115까지 2.2%",115230.11,109997.26,125695.83,2.00,-4.54,9.08,3.10,81.75,50.00,ETF 수급 미반영,67.70,9,1037071.03
000990,DB하이텍,KOSPI200,132800.00,5.48,131400.00,1.07,1.40,1.00,705.26,-42.39,4,"50>150일선, 52주고가 75%↑",,,132800.00,,151392.00,,,,6.57,87.09,50.00,-,67.50,0,0.00
105190,ACE 200,ETF,111955.00,2.17,114500.00,-2.22,0.76,0.79,234.50,-26.72,5,52주고가 75%↑,관찰,"피벗 114,500까지 2.2%",114614.50,109432.54,124978.43,2.00,-4.52,9.04,3.09,81.75,50.00,ETF 수급 미반영,67.40,9,1031530.50
047040,대우건설,KOSPI200,18480.00,-2.84,21950.00,-15.81,0.77,0.41,1733.32,-54.20,4,"50>150일선, 52주고가 75%↑",,,18480.00,,21067.20,,,,7.20,95.30,50.00,-,67.20,0,0.00
240810,원익IPS,KOSDAQ150,130900.00,7.74,127900.00,2.35,1.29,0.99,921.30,-30.30,4,"50>150일선, 52주고가 75%↑",,,130900.00,,149226.00,,,,6.25,87.91,50.00,-,67.20,0,0.00
472150,TIGER 배당커버드콜액티브,ETF,20965.00,2.09,21245.00,-1.32,0.89,0.84,761.68,-25.44,5,52주고가 75%↑,관찰,"피벗 21,245까지 1.3%",21266.24,20359.82,23079.10,2.00,-4.26,8.52,2.88,78.87,50.00,ETF 수급 미반영,67.00,55,1169643.47
316140,우리금융지주,KOSPI200,36450.00,0.83,37050.00,-1.62,0.44,0.69,1116.21,-12.17,6,,,"눌림 조건 충족, 손익비 1.57로 제외",36450.00,,40328.57,,,,3.55,70.24,50.00,-,66.80,0,0.00
420770,기가비스,KOSDAQ150,111400.00,-0.62,114200.00,-2.45,0.77,0.77,142.14,-45.92,4,"종가>50일선, 52주고가 75%↑",,,111400.00,,126996.00,,,,7.10,94.07,50.00,-,66.80,0,0.00
064760,티씨케이,KOSDAQ150,269000.00,0.00,288500.00,-6.76,0.59,0.84,174.68,-22.81,5,50>150일선,,,269000.00,,306660.00,,,,7.17,82.16,50.00,-,66.70,0,0.00
028670,팬오션,KOSPI200,5810.00,0.69,6530.00,-11.03,0.31,0.83,204.77,-11.97,6,,,,5810.00,,6623.40,,,,5.22,71.07,50.00,-,66.40,0,0.00
039030,이오테크닉스,KOSDAQ150,487000.00,7.62,489500.00,-0.51,0.63,1.00,527.70,-21.83,5,50>150일선,,"관찰 조건 충족, 변동성 과대(ATR 6.1%)로 제외",489989.50,,558588.03,,,,6.09,80.10,50.00,-,66.20,0,0.00
175330,JB금융지주,KOSPI200,31350.00,0.97,33100.00,-5.29,0.60,0.95,150.12,-18.57,6,,,,31350.00,,35739.00,,,,4.77,66.14,50.00,-,66.10,0,0.00
282330,BGF리테일,KOSPI200,139800.00,1.60,153400.00,-8.87,0.37,0.84,79.70,-10.73,6,,,,139800.00,,157328.57,,,,4.18,69.01,50.00,-,66.00,0,0.00
251970,펌텍코리아,KOSDAQ150,59800.00,-3.08,66500.00,-10.08,0.65,0.56,57.13,-14.81,5,150>200일선,,,59800.00,,68172.00,,,,6.29,78.87,50.00,-,65.80,0,0.00
086790,하나금융지주,KOSPI200,135700.00,1.50,142000.00,-4.44,0.50,0.82,1019.05,-4.77,6,,관찰,"피벗 142,000까지 4.4%",142142.00,134781.29,156863.43,2.00,-5.18,10.36,3.62,75.17,35.00,5일 -94억 (외 -506 / 기 +412),65.80,6,852852.00
021240,코웨이,KOSPI200,101100.00,-0.39,109200.00,-7.42,0.78,0.64,198.16,-7.42,6,,,,101100.00,,114514.29,,,,4.42,62.03,50.00,-,65.60,0,0.00
008930,한미사이언스,KOSPI200,50600.00,3.48,61000.00,-17.05,0.27,0.75,210.11,-17.05,5,150>200일선,,,50600.00,,57684.00,,,,7.93,83.39,50.00,-,65.60,0,0.00
253590,네오셈,KOSDAQ150,13180.00,7.42,12660.00,4.11,3.51,0.94,56.34,-38.41,4,"50>150일선, 52주고가 75%↑",,"돌파 조건 충족, 변동성 과대(ATR 5.8%)로 제외",13180.00,,15025.20,,,,5.85,58.33,50.00,-,65.40,0,0.00
091160,KODEX 반도체,ETF,135250.00,3.60,138190.00,-2.13,0.71,0.97,2039.02,-28.35,4,"50>150일선, 52주고가 75%↑",,,135250.00,,151672.86,,,,4.05,90.37,50.00,ETF 수급 미반영,65.20,0,0.00
180640,한진칼,KOSPI200,139100.00,-0.07,154200.00,-9.79,0.36,0.59,119.24,-20.92,6,,,,139100.00,,158574.00,,,,6.12,65.32,50.00,-,64.60,0,0.00
138040,메리츠금융지주,KOSPI200,129700.00,2.37,139100.00,-6.76,0.63,0.96,329.38,-13.42,6,,,,129700.00,,147858.00,,,,4.79,60.39,50.00,-,64.30,0,0.00
280360,롯데웰푸드,KOSPI200,127500.00,0.31,155000.00,-17.74,0.44,0.59,52.56,-17.74,6,,,,127500.00,,145350.00,,,,5.41,63.26,50.00,-,64.30,0,0.00
089970,브이엠,KOSDAQ150,55500.00,0.73,61700.00,-10.05,0.61,1.00,310.65,-54.55,4,"종가>50일선, 52주고가 75%↑",,,55500.00,,63270.00,,,,6.49,88.73,50.00,-,64.10,0,0.00
010120,LS ELECTRIC,KOSPI200,211000.00,1.20,224000.00,-5.80,0.40,0.93,964.20,-37.01,4,"50>150일선, 52주고가 75%↑",,,211000.00,,236714.29,,,,4.06,90.78,50.00,-,63.80,0,0.00
396500,TIGER 반도체TOP10,ETF,38245.00,3.36,39030.00,-2.01,0.70,0.87,3284.70,-32.48,4,"50>150일선, 52주고가 75%↑",,,38245.00,,42952.86,,,,4.10,85.85,50.00,ETF 수급 미반영,63.60,0,0.00
095340,ISC,KOSDAQ150,199400.00,7.03,203500.00,-2.01,0.81,0.92,274.03,-31.83,4,"50>150일선, 52주고가 75%↑",,,199400.00,,227316.00,,,,6.91,84.21,50.00,-,63.50,0,0.00
003490,대한항공,KOSPI200,29050.00,-0.34,30900.00,-5.99,0.43,0.58,801.31,-6.89,6,,,,29050.00,,32157.14,,,,3.57,60.80,50.00,-,63.40,0,0.00
204270,제이앤티씨,KOSDAQ150,25300.00,6.75,23950.00,5.64,5.38,0.61,201.06,-15.95,3,"50>150일선, 150>200일선, 200일선 상승",,"피벗 대비 +5.6% 과열, 추격 금지",25300.00,,28842.00,,,,7.21,66.55,50.00,-,63.30,0,0.00
006400,삼성SDI,KOSPI200,536000.00,-1.11,600000.00,-10.67,0.63,0.44,2355.23,-25.86,4,"50>150일선, 52주고가 75%↑",,,536000.00,,608214.29,,,,4.49,85.85,50.00,-,63.20,0,0.00
000150,두산,KOSPI200,1445000.00,-0.28,1503000.00,-3.86,1.04,0.41,1068.89,-41.94,4,"50>150일선, 52주고가 75%↑",,,1445000.00,,1647300.00,,,,6.07,79.69,50.00,-,63.10,0,0.00
125490,한라캐스트,KOSDAQ150,12530.00,5.03,12920.00,-3.02,2.88,0.57,194.03,-50.57,3,"50>150일선, 150>200일선, 52주고가 75%↑",,,12530.00,,14284.20,,,,7.63,67.37,50.00,-,63.00,0,0.00
058610,에스피지,KOSDAQ150,100500.00,1.41,107600.00,-6.60,0.37,0.88,387.83,-39.35,4,"50>150일선, 52주고가 75%↑",,,100500.00,,114570.00,,,,6.79,89.14,50.00,-,63.00,0,0.00
073240,금호타이어,KOSPI200,6830.00,-2.98,7870.00,-13.21,0.22,0.18,146.60,-22.82,5,종가>50일선,,,6830.00,,7786.20,,,,4.85,76.82,50.00,-,63.00,0,0.00
084370,유진테크,KOSDAQ150,142500.00,3.71,156300.00,-8.83,0.75,0.98,187.07,-38.44,4,"50>150일선, 52주고가 75%↑",,,142500.00,,162450.00,,,,7.03,82.98,50.00,-,62.80,0,0.00
272210,한화시스템,KOSPI200,77200.00,-3.38,81500.00,-5.28,3.09,0.25,372.46,-58.04,4,"50>150일선, 52주고가 75%↑",,,77200.00,,88008.00,,,,5.73,50.53,50.00,-,62.70,0,0.00
000810,삼성화재,KOSPI200,654000.00,-0.15,705000.00,-7.23,0.41,0.75,705.72,-13.61,6,,,,654000.00,,743357.14,,,,4.55,58.74,50.00,-,62.60,0,0.00
295310,에이치브이엠,KOSDAQ150,60200.00,-0.33,61900.00,-2.75,0.86,0.88,64.71,-58.19,4,"50>150일선, 52주고가 75%↑",,,60200.00,,68628.00,,,,6.26,79.28,50.00,-,62.00,0,0.00
001440,대한전선,KOSPI200,30250.00,-4.42,32150.00,-5.91,1.94,0.43,573.21,-60.14,4,"50>150일선, 52주고가 75%↑",,,30250.00,,34485.00,,,,5.45,63.67,50.00,-,62.00,0,0.00
000660,SK하이닉스,KOSPI200,1879000.00,1.62,1890000.00,-0.58,0.56,0.78,58022.52,-37.09,5,52주고가 75%↑,관찰,"피벗 1,890,000까지 0.6%",1891890.00,1762354.29,2150961.43,2.00,-6.85,13.69,4.60,96.95,0.00,"5일 -14,382억 (외 -20,252 / 기 +5,870)",61.70,0,0.00
018260,삼성에스디에스,KOSPI200,225000.00,2.27,246000.00,-8.54,0.46,0.85,416.51,-42.08,5,52주고가 75%↑,,,225000.00,,254357.14,,,,4.35,69.42,50.00,-,61.60,0,0.00
183300,코미코,KOSDAQ150,31700.00,2.76,31800.00,-0.31,1.19,0.97,145.86,-43.17,4,"50>150일선, 52주고가 75%↑",,,31700.00,,36138.00,,,,6.95,73.12,50.00,-,61.50,0,0.00
498400,KODEX 200타겟위클리커버드콜,ETF,20730.00,1.79,21233.00,-2.37,0.76,0.78,1238.07,-25.90,4,"50>150일선, 52주고가 75%↑",,,20730.00,,22523.79,,,,2.88,77.64,50.00,ETF 수급 미반영,61.00,0,0.00
078340,컴투스,KOSDAQ150,34200.00,2.24,41000.00,-16.59,0.88,0.32,72.14,-18.96,5,150>200일선,,,34200.00,,38988.00,,,,5.32,61.21,50.00,-,60.80,0,0.00
042700,한미반도체,KOSPI200,239000.00,1.70,266000.00,-10.15,0.44,1.00,1488.17,-43.90,4,"50>150일선, 52주고가 75%↑",,,239000.00,,272460.00,,,,5.61,80.93,50.00,-,60.50,0,0.00
128940,한미약품,KOSPI200,506000.00,0.20,564000.00,-10.28,0.30,0.50,917.86,-21.79,5,50>150일선,,,506000.00,,576840.00,,,,5.14,68.19,50.00,-,60.40,0,0.00
100790,미래에셋벤처투자,KOSDAQ150,16940.00,-4.13,18300.00,-7.43,0.69,0.29,93.01,-76.04,4,"50>150일선, 52주고가 75%↑",,,16940.00,,19311.60,,,,6.24,76.41,50.00,-,60.20,0,0.00
403870,HPSP,KOSDAQ150,55300.00,2.98,60300.00,-8.29,0.55,0.96,1125.61,-39.89,4,"50>150일선, 52주고가 75%↑",,,55300.00,,63042.00,,,,5.68,78.46,50.00,-,60.20,0,0.00
003550,LG,KOSPI200,112100.00,0.00,125700.00,-10.82,0.43,0.70,375.36,-39.70,5,52주고가 75%↑,,,112100.00,,125321.43,,,,3.93,65.73,50.00,-,60.10,0,0.00
051900,LG생활건강,KOSPI200,299000.00,1.87,327000.00,-8.56,0.53,0.80,212.25,-10.88,5,150>200일선,,,299000.00,,331142.86,,,,3.58,64.08,50.00,-,60.10,0,0.00
278470,에이피알,KOSPI200,366500.00,-0.41,475000.00,-22.84,0.48,0.65,1083.65,-22.84,5,종가>50일선,,,366500.00,,417810.00,,,,5.70,64.49,50.00,-,60.00,0,0.00
443060,HD현대마린솔루션,KOSPI200,234500.00,-3.89,254000.00,-7.68,0.83,0.39,267.86,-18.29,5,50>150일선,,"눌림 조건 충족, 변동성 과대(ATR 5.3%)로 제외",234500.00,,267330.00,,,,5.35,59.56,50.00,-,60.00,0,0.00
487240,KODEX AI전력핵심설비,ETF,37095.00,-1.30,39055.00,-5.02,0.70,0.22,1020.36,-42.59,4,"50>150일선, 52주고가 75%↑",,,37095.00,,41993.57,,,,4.40,74.76,50.00,ETF 수급 미반영,59.70,0,0.00
062040,산일전기,KOSPI200,207000.00,-1.90,215000.00,-3.72,0.67,0.55,614.46,-39.30,4,"50>150일선, 52주고가 75%↑",,,207000.00,,235980.00,,,,5.51,74.76,50.00,-,59.50,0,0.00
079550,LIG디펜스앤에어로스페이스,KOSPI200,733000.00,-0.54,754000.00,-2.79,1.03,0.18,649.58,-34.44,4,"50>150일선, 52주고가 75%↑",,,733000.00,,835620.00,,,,4.82,68.60,50.00,-,59.20,0,0.00
298040,효성중공업,KOSPI200,2918000.00,1.04,3265000.00,-10.63,0.61,0.36,1108.28,-38.46,4,"50>150일선, 52주고가 75%↑",,,2918000.00,,3314857.14,,,,4.53,73.94,50.00,-,59.00,0,0.00
381180,TIGER 미국필라델피아반도체나스닥,ETF,43450.00,3.05,42905.00,1.27,0.60,0.67,644.26,-26.21,4,"종가>50일선, 52주고가 75%↑",,,43450.00,,46138.21,,,,2.06,74.35,50.00,ETF 수급 미반영,59.00,0,0.00
000720,현대건설,KOSPI200,126300.00,0.56,142000.00,-11.06,0.58,0.61,1068.74,-36.34,4,"50>150일선, 52주고가 75%↑",,,126300.00,,143982.00,,,,6.02,74.35,50.00,-,58.90,0,0.00
139130,iM금융지주,KOSPI200,18180.00,-0.05,19500.00,-6.77,0.37,0.77,72.40,-17.36,5,50>150일선,,,18180.00,,20078.57,,,,3.48,62.44,50.00,-,58.70,0,0.00
379810,KODEX 미국나스닥100,ETF,27290.00,0.74,27100.00,0.70,1.29,0.08,5999.03,-12.48,5,52주저가 +30%↑,,,27290.00,,28197.50,,,,1.11,48.88,50.00,ETF 수급 미반영,58.60,0,0.00
032830,삼성생명,KOSPI200,293500.00,3.53,322000.00,-8.85,0.72,0.90,1067.68,-43.18,4,"종가>50일선, 52주고가 75%↑",,,293500.00,,331321.43,,,,4.30,71.48,50.00,-,58.60,0,0.00
426030,TIME 미국나스닥100액티브,ETF,47950.00,1.93,47050.00,1.91,0.62,0.96,321.74,-23.46,5,50>150일선,,,47950.00,,51394.64,,,,2.39,57.10,50.00,ETF 수급 미반영,58.10,0,0.00
006260,LS,KOSPI200,326500.00,0.77,338500.00,-3.55,0.60,0.69,335.11,-45.94,4,"50>150일선, 52주고가 75%↑",,,326500.00,,372210.00,,,,5.53,70.66,50.00,-,57.70,0,0.00
161390,한국타이어앤테크놀로지,KOSPI200,58900.00,-2.97,69300.00,-15.01,1.03,0.38,175.32,-24.87,5,종가>50일선,,,58900.00,,65885.71,,,,3.95,50.12,50.00,-,57.70,0,0.00
455850,SOL AI반도체소부장,ETF,25905.00,3.12,27385.00,-5.40,0.89,0.80,364.39,-26.37,4,"50>150일선, 52주고가 75%↑",,"눌림 조건 충족, 손익비 1.96로 제외",25905.00,,29456.79,,,,4.57,66.14,50.00,ETF 수급 미반영,57.60,0,0.00
011070,LG이노텍,KOSPI200,525000.00,-1.13,643000.00,-18.35,0.57,0.50,1403.38,-70.64,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,525000.00,,598500.00,,,,4.86,85.03,50.00,-,57.60,0,0.00
133690,TIGER 미국나스닥100,ETF,182540.00,0.73,181300.00,0.68,1.08,0.12,7688.92,-12.49,5,52주저가 +30%↑,,,182540.00,,188559.07,,,,1.10,48.88,50.00,ETF 수급 미반영,57.50,0,0.00
319400,현대무벡스,KOSDAQ150,21900.00,-4.16,24250.00,-9.69,0.83,0.31,240.02,-56.55,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,21900.00,,24966.00,,,,5.07,80.51,50.00,-,57.30,0,0.00
028260,삼성물산,KOSPI200,368500.00,4.24,401000.00,-8.10,0.68,0.97,1257.11,-34.78,4,"50>150일선, 52주고가 75%↑",,,368500.00,,420090.00,,,,4.69,67.78,50.00,-,57.10,0,0.00
108490,로보티즈,KOSDAQ150,308000.00,0.16,352000.00,-12.50,0.53,0.67,1213.01,-33.62,3,"50>150일선, 150>200일선, 52주고가 75%↑",,,308000.00,,351120.00,,,,8.19,83.80,50.00,-,57.00,0,0.00
010060,OCI홀딩스,KOSPI200,193000.00,-5.16,284500.00,-32.16,1.34,0.19,528.87,-53.38,3,"종가>50일선, 50>150일선, 52주고가 75%↑",,,193000.00,,220020.00,,,,6.22,71.89,50.00,-,56.80,0,0.00
0091P0,TIGER 코리아원자력,ETF,17940.00,-1.56,19710.00,-8.98,0.63,0.14,525.46,-36.34,4,"50>150일선, 52주고가 75%↑",,,17940.00,,20451.60,,,,4.91,66.14,50.00,ETF 수급 미반영,56.30,0,0.00
